id,original_title,overview,popularity,title,vote_average,title_sentiment,overview_sentiment,title_length,num_words_in_title,average_title_word_length,has_made_up_word,made_up_word_count
12508,Rock Star,"A wannabe rock star who fronts a Pennsylvania-based tribute band is devastated when his kick him out of the group he founded. Things begin to look up for Izzy when he is asked to join Steel Dragon, the heavy metal rockers he had been imitating for so long. This film is loosely based on the true story of the band Judas Priest.",14.877,Rock Star,6.716,0.0,0.0,9.0,2.0,4.0,False,0.0
949580,"Snoopy Presents: It's the Small Things, Charlie Brown","Charlie Brown is determined to win the big baseball game. But things turn into a fiasco right before the matchup, when Sally bonds with a little flower on the pitcher’s mound and vows to protect it at all costs.",20.88,"Snoopy Presents: It's the Small Things, Charlie Brown",7.3,0.0,0.2617,53.0,8.0,5.75,False,0.0
12508,Rock Star,"A wannabe rock star who fronts a Pennsylvania-based tribute band is devastated when his kick him out of the group he founded. Things begin to look up for Izzy when he is asked to join Steel Dragon, the heavy metal rockers he had been imitating for so long. This film is loosely based on the true story of the band Judas Priest.",20.837,Rock Star,6.7,0.0,0.0,9.0,2.0,4.0,False,0.0
949580,"Snoopy Presents: It's the Small Things, Charlie Brown","Charlie Brown is determined to win the big baseball game. But things turn into a fiasco right before the matchup, when Sally bonds with a little flower on the pitcher’s mound and vows to protect it at all costs.",20.826,"Snoopy Presents: It's the Small Things, Charlie Brown",7.3,0.0,0.2617,53.0,8.0,5.75,False,0.0
42661,The Vikings,"Einar, brutal son of Ragnar and future heir to his throne, tangles with Eric, a wily slave, for the hand of a beautiful English maiden.",20.825,The Vikings,7.0,0.0,0.4588,11.0,2.0,5.0,False,0.0
332979,Bleed for This,"The inspirational story of World Champion Boxer Vinny Pazienza, who after a near fatal car crash, which left him not knowing if he'd ever walk again, made one of sports most incredible comebacks.",20.823,Bleed for This,6.79,0.0,0.25,14.0,3.0,4.0,False,0.0
15516,The Last House on the Left,"On the eve of her 17th birthday, Mari and friend Phyllis set off from her family home to attend a rock concert in the city. Attempting to score some drugs on the way, the pair run afoul of a group of vicious crooks, headed up by the sadistic Krug.",20.809,The Last House on the Left,5.973,0.0,0.1779,26.0,6.0,3.5,False,0.0
293646,The 33,"Based on the true story of the collapse of a mine in San Jose, Chile—that left 33 miners isolated underground for 69 days.",20.807,The 33,6.371,0.0,-0.4019,6.0,2.0,2.5,False,0.0
286554,Two Night Stand,"After an extremely regrettable one night stand, two strangers wake up to find themselves snowed in after sleeping through a blizzard that put all of Manhattan on ice. They're now trapped together in a tiny apartment, forced to get to know each other way more than any one night stand should.",20.805,Two Night Stand,6.419,0.0,-0.8748,15.0,3.0,4.333333333333333,False,0.0
664341,Eileen,"During a bitter 1964 Massachusetts winter, young secretary Eileen becomes enchanted by Rebecca Saint John, the glamorous new counselor at the prison where she works. Their budding friendship takes a twisted turn when Rebecca reveals a dark secret — throwing Eileen onto a sinister path.",20.804,Eileen,6.3,0.0,-0.296,6.0,1.0,6.0,False,0.0
2246,Malice,"A tale about a happily married couple who would like to have children. Tracy teaches infants, Andy's a college professor. Things are never the same after she is taken to hospital and operated upon by Jed, a ""know all"" doctor.",20.804,Malice,6.241,0.0,0.7269,6.0,1.0,6.0,False,0.0
11017,Billy Madison,"Billy Madison is the 27 year-old son of Bryan Madison, a very rich man who has made his living in the hotel industry. Billy stands to inherit his father's empire, but only if he can make it through all 12 grades, 2 weeks per grade, to prove that he has what it takes to run the family business.",20.803,Billy Madison,6.2,0.0,0.3499,13.0,2.0,6.0,False,0.0
9754,Firewall,"State-of-the-art security system creator Jack Stanfield has cemented his reputation as a man who's thought of everything. But when a criminal finds a way into his personal life, everything Jack holds dear is suddenly at stake.",20.8,Firewall,5.83,0.0,-0.128,8.0,1.0,8.0,False,0.0
9044,Tristan & Isolde,An affair between the second in line to Britain's throne and the princess of the feuding Irish spells doom for the young lovers.,20.791,Tristan & Isolde,6.681,0.0,-0.2263,16.0,3.0,4.666666666666667,False,0.0
539649,The Lie,"A father and daughter are on their way to dance camp when they spot the girl's best friend on the side of the road. When they stop to offer the friend a ride, their good intentions soon result in terrible consequences.",20.79,The Lie,6.3,0.0,0.8481,7.0,2.0,3.0,False,0.0
94348,Alex Cross,"Alex Cross, a genius homicide detective/psychologist is trying to clean up the mean streets of Detroit while keeping his family out of the line of fire. As he mulls over accepting a job with the FBI, he is told that a friend has been murdered and he vows to track down the killer. Soon, he and his team are forced to match wits with a psychotic contract killer, who displays a disturbing commitment towards seeing his job through.",20.789,Alex Cross,5.2,0.0,-0.9118,10.0,2.0,4.5,False,0.0
785545,Shaun the Sheep: The Flight Before Christmas,Shaun's seasonal excitement turns to dismay when a farmhouse raid to get bigger stockings for the flock inadvertently leads to Timmy going missing. Can Shaun get Timmy back before he becomes someone else’s present?,20.787,Shaun the Sheep: The Flight Before Christmas,6.97,0.0,-0.2023,44.0,7.0,5.428571428571429,True,1.0
683311,Castle Falls,"Rival gangs seek out millions of dollars hidden inside a luxury condominium that's scheduled to be demolished, but first they have to deal with the demolition prep crewman who found the loot first.",20.787,Castle Falls,6.1,0.0,0.0,12.0,2.0,5.5,False,0.0
308504,Last Knights,"When an evil emperor executes their leader, his band of knights – bound by duty and honour – embarks on a journey of vengeance that will not come to an end until they've destroyed their mortal foe.",20.785,Last Knights,6.44,0.0,-0.7783,12.0,2.0,5.5,False,0.0
5185,The Private Life of Sherlock Holmes,"Holmes and Dr. Watson take on the case of a beautiful woman whose husband has vanished. The investigation proves strange indeed, involving six missing midgets, villainous monks, a Scottish castle, the Loch Ness monster, and covert naval experiments.",20.782,The Private Life of Sherlock Holmes,6.8,0.0,-0.2732,35.0,6.0,5.0,False,0.0
481880,Trial by Fire,"The tragic and controversial story of Cameron Todd Willingham, who was executed in Texas for killing his three children after scientific evidence and expert testimony that bolstered his claims of innocence were suppressed.",20.781,Trial by Fire,6.859,-0.34,-0.765,13.0,3.0,3.6666666666666665,False,0.0
46441,Mirrors 2,"When Max, who is recovering from a traumatic accident, takes a job as a nighttime security guard, he begins to see visions of a young mysterious woman in the store's mirror.",20.78,Mirrors 2,5.5,0.0,-0.5423,9.0,2.0,4.0,False,0.0
389053,The Do-Over,The life of a bank manager is turned upside down when a friend from his past manipulates him into faking his own death and taking off on an adventure.,20.778,The Do-Over,5.701,0.0,-0.296,11.0,2.0,5.0,False,0.0
10651,The Dead Pool,"Dirty Harry Callahan returns for his final film adventure. Together with his partner Al Quan, he must investigate the systematic murder of actors and musicians. By the time Harry learns that the murders are a part of a sick game to predict the deaths of celebrities before they happen, it may be too late...",20.778,The Dead Pool,6.271,-0.6486,-0.9274,13.0,3.0,3.6666666666666665,False,0.0
10215,Sliding Doors,"London publicist Helen, effortlessly slides between parallel storylines that show what happens when she does or does not catch a train back to her apartment. Love. Romantic entanglements. Deception. Trust. Friendship. Comedy. All come into focus as the two stories shift back and forth, overlap and surprisingly converge.",20.778,Sliding Doors,6.559,0.0,0.9313,13.0,2.0,6.0,False,0.0
1648,Bill & Ted's Excellent Adventure,"Bill and Ted are high school buddies starting a band. They are also about to fail their history class—which means Ted would be sent to military school—but receive help from Rufus, a traveller from a future where their band is the foundation for a perfect society. With the use of Rufus' time machine, Bill and Ted travel to various points in history, returning with important figures to help them complete their final history presentation.",20.778,Bill & Ted's Excellent Adventure,6.9,0.7184,0.7506,32.0,5.0,5.6,False,0.0
284289,Beyond the Reach,A high-rolling corporate shark and his impoverished young guide play the most dangerous game during a hunting trip in the Mojave Desert.,20.772,Beyond the Reach,5.9,0.0258,-0.2484,16.0,3.0,4.666666666666667,False,0.0
419704,Ad Astra,"The near future, a time when both hope and hardships drive humanity to look to the stars and beyond. While a mysterious phenomenon menaces to destroy life on planet Earth, astronaut Roy McBride undertakes a mission across the immensity of space and its many perils to uncover the truth about a lost expedition that decades before boldly faced emptiness and silence in search of the unknown.",20.769,Ad Astra,6.102,0.0,-0.25,8.0,2.0,3.5,True,1.0
9070,Mighty Morphin Power Rangers: The Movie,"Six incredible teens out-maneuver and defeat evil everywhere as the Mighty Morphin Power Rangers, but this time the Power Rangers may have met their match when they face off with Ivan Ooze, the most sinister monster the galaxy has ever seen.",20.768,Mighty Morphin Power Rangers: The Movie,5.803,0.0,-0.8883,39.0,6.0,5.666666666666667,False,0.0
15775,If Only,"After his impetuous musician girlfriend, Samantha, dies in an accident shortly after they had a fight (and nearly broke up), a grief-stricken British businessman, Ian Wyndham, living in London gets a chance to relive the day all over again, in the hope of changing the events that led up to her getting killed.",20.766,If Only,7.005,0.0,-0.8442,7.0,2.0,3.0,False,0.0
492336,Deep Blue Sea 2,"When shark conservationist Dr. Misty Calhoun is invited to consult on a top-secret project run by pharmaceutical billionaire Carl Durant, she is shocked to learn that the company is using unpredictable and highly aggressive bull sharks as its test subjects, which soon break loose and cause havoc.",20.765,Deep Blue Sea 2,5.1,0.0,-0.8553,15.0,4.0,3.0,False,0.0
284536,The Gambler,"Literature professor Jim Bennett leads a secret life as a high-stakes gambler. Always a risk-taker, Bennett bets it all when he borrows from a gangster and offers his own life as collateral. Staying one step ahead, he pits his creditor against the operator of an illicit gambling ring while garnering the attention of Frank, a paternalistic loan shark. As his relationship with a student deepens, Bennett must risk everything for a second chance.",20.765,The Gambler,5.928,0.0,-0.0516,11.0,2.0,5.0,False,0.0
